name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
MNR_002#out1#mnr_input0006,107,104,16.13,32.49,31.61,64,0,0,2.56,5.36,7.98,19.71,12.54,19.71,4.29,4.29,11.07,0.08,1.99,8.86,0.0,0.54,8.05,8.88,6.86,1.86,2.42,1.56,8.05,0.23,0.09,0.04,0.09,0.0,0.0,0.09,0.08,0.09,0.0,0.06,0.33,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,108,104,638.72,3502.34,3381.9,38,17,9,8.39,48.59,27.09,162.19,55.85,205.19,14.32,14.32,85.12,0.0,13.2,109.0,0.5,0.08,14.38,25.45,7.16,18.7,51.87,5.51,18.7,0.77,0.81,0.33,0.35,0.3,0.85,0.68,0.02,0.35,0.52,0.17,0.29,0.81,0.0,0.3,0.25,0.25,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,109,104,128.9,2546.38,1155.2,55,3,1,4.65,20.99,16.63,64.13,28.85,149.69,7.56,7.56,45.05,0.0,5.2,21.0,0.0,0.31,12.99,21.57,3.54,4.92,8.31,1.62,12.99,0.38,0.39,0.14,0.2,0.07,0.35,0.39,0.0,0.2,0.1,0.15,0.54,0.18,0.0,0.07,0.05,0.01,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,110,104,158.83,2850.51,1650.8,57,4,2,4.62,19.1,14.86,68.1,25.58,148.41,6.75,6.75,39.06,0.28,3.92,10.0,0.0,0.42,11.72,22.32,5.48,4.08,5.62,2.68,11.72,0.35,0.4,0.09,0.15,0.03,0.19,0.4,0.0,0.15,0.04,0.12,0.46,0.07,0.0,0.03,0.03,0.0,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,107,105,836.13,3856.66,3543.55,36,26,12,8.45,35.15,26.71,111.36,62.46,189.99,14.9,14.12,75.85,0.01,14.9,87.34,0.0,0.05,17.85,32.74,5.14,20.24,39.78,7.17,20.24,0.88,0.74,0.38,0.39,0.37,0.95,0.69,0.0,0.39,0.55,0.23,0.33,0.74,0.08,0.37,0.45,0.28,0.37,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,108,105,2001.4,4506.34,4350.7,10,44,32,17.62,33.56,52.95,104.03,94.63,166.56,46.77,2.12,15.66,0.06,46.77,119.0,1.0,0.95,1.85,3.03,0.93,53.84,54.99,52.94,53.84,0.03,0.83,0.4,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.76,0.79,1.0,0.89,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,109,105,1812.89,5786.04,4973.94,6,44,27,16.24,48.67,57.52,187.07,119.04,336.21,34.59,26.72,117.18,0.35,34.59,119.0,0.29,0.23,26.06,49.13,7.73,37.22,62.44,23.32,37.22,0.7,0.87,0.6,0.67,0.54,0.8,0.84,0.08,0.54,0.84,0.38,0.12,0.87,0.57,0.67,1.0,0.58,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,110,105,1947.4,4740.96,4609.04,8,41,28,16.33,42.74,56.07,151.63,124.73,272.69,32.04,31.34,126.32,0.07,32.04,105.0,0.78,0.02,29.16,57.38,9.46,33.42,50.61,14.67,33.42,0.87,0.98,0.63,0.66,0.6,0.91,0.98,0.19,0.6,0.92,0.44,0.17,0.81,0.51,0.66,1.0,0.52,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,111,105,710.02,3944.6,3620.35,37,19,9,8.2,28.39,30.43,105.54,61.76,268.79,16.41,14.31,90.04,0.0,16.41,95.0,0.07,0.13,16.79,34.6,3.1,16.74,36.53,6.56,16.79,1.0,0.78,0.38,0.38,0.37,0.96,0.68,0.0,0.37,0.52,0.22,0.29,0.78,0.04,0.38,0.5,0.21,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,112,105,1080.56,4183.88,3915.9,26,24,17,12.27,33.16,42.98,131.51,82.54,259.67,26.19,26.19,113.26,0.29,13.63,81.0,0.2,0.48,36.56,58.75,15.7,13.13,23.95,5.3,36.56,0.36,0.99,0.56,0.77,0.35,0.46,0.99,0.53,0.77,1.0,0.57,0.58,0.7,0.07,0.35,0.46,0.15,0.46,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,107,106,1488.27,4167.7,4145.21,24,40,16,11.36,29.2,34.23,87.53,78.87,168.27,30.87,2.99,5.71,0.14,30.87,84.05,0.29,0.9,4.71,5.22,4.02,40.44,41.42,39.16,40.44,0.12,0.81,0.41,0.75,0.08,0.1,0.2,0.0,0.08,0.0,0.0,0.38,0.81,0.73,0.75,1.0,0.64,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,108,106,2240.42,4725.88,4655.63,7,56,35,20.85,41.2,62.49,125.79,109.26,169.55,57.46,1.49,5.43,0.0,57.46,104.0,1.0,0.97,1.2,1.74,0.86,53.55,54.12,53.12,53.55,0.02,0.83,0.41,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.82,0.83,1.0,0.88,0.33,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,109,106,1973.56,5068.68,4870.07,10,50,26,15.8,42.53,49.37,151.01,112.46,260.0,46.36,9.35,41.71,0.0,46.36,93.0,0.22,0.8,6.06,9.55,2.59,43.98,47.79,38.69,43.98,0.14,0.79,0.44,0.74,0.15,0.2,0.37,0.0,0.15,0.26,0.03,0.12,0.79,0.66,0.74,1.0,0.71,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,110,106,1786.3,4701.54,4581.34,15,38,26,14.58,50.35,46.39,198.17,98.28,243.83,34.92,7.49,43.2,0.05,34.92,117.81,0.0,0.79,6.09,11.7,2.54,49.37,54.71,45.98,49.37,0.12,0.85,0.43,0.76,0.11,0.14,0.45,0.0,0.11,0.18,0.03,0.08,0.85,0.71,0.76,1.0,0.81,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_002#out1#mnr_input0006,111,106,1988.55,5330.17,4698.84,3,51,30,17.16,46.66,54.58,150.11,124.17,254.87,50.42,15.61,61.42,0.0,50.42,100.0,0.15,0.69,8.72,14.34,4.46,41.48,56.21,31.5,41.48,0.21,0.91,0.52,0.72,0.32,0.45,0.51,0.0,0.32,0.63,0.07,0.08,0.91,0.62,0.72,1.0,0.66,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
