name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
MNR_001#out1#mnr_input0016,27,89,47.98,761.19,473.79,58,3,0,1.83,7.33,6.09,25.0,13.14,94.35,3.74,3.74,37.0,0.0,2.19,17.0,0.0,0.41,3.97,7.19,1.64,2.2,3.9,0.5,3.97,0.56,0.18,0.03,0.04,0.02,0.47,0.18,0.0,0.04,0.08,0.01,0.0,0.14,0.0,0.02,0.04,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,28,89,274.15,1095.64,1066.53,37,17,0,3.97,10.68,12.54,35.28,35.5,102.85,13.42,13.42,45.29,0.0,3.76,15.21,0.0,0.72,10.74,13.05,8.78,2.82,4.77,1.6,10.74,0.26,0.44,0.21,0.37,0.05,0.14,0.44,0.28,0.37,0.74,0.1,0.0,0.21,0.0,0.05,0.12,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,29,89,306.5,1244.26,1198.33,35,16,0,4.72,13.76,14.9,43.14,37.48,105.14,14.65,14.65,51.28,0.29,3.85,14.0,0.0,0.74,16.47,19.39,13.92,2.89,5.21,1.74,16.47,0.18,0.55,0.26,0.48,0.05,0.1,0.55,0.45,0.48,0.88,0.21,0.04,0.2,0.0,0.05,0.1,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,30,89,306.41,1291.48,1166.11,33,18,0,5.09,15.05,16.13,49.66,40.08,113.93,15.05,15.05,48.42,0.36,4.64,14.65,0.0,0.69,17.07,18.67,14.49,2.49,3.81,1.76,17.07,0.15,0.56,0.27,0.48,0.06,0.13,0.56,0.41,0.48,0.81,0.22,0.21,0.21,0.0,0.06,0.14,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,31,89,580.94,1322.16,1271.59,15,36,0,6.47,24.4,20.57,79.64,64.78,114.42,20.98,20.98,49.57,0.35,10.12,52.0,0.0,0.52,16.18,18.96,8.63,7.89,11.97,3.0,16.18,0.49,0.52,0.3,0.38,0.21,0.55,0.52,0.13,0.38,0.61,0.2,0.17,0.33,0.11,0.21,0.4,0.06,0.04,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,27,90,208.19,773.06,734.55,33,13,0,3.38,12.81,11.66,42.14,33.85,107.71,10.71,5.61,36.14,0.0,10.71,42.86,0.0,0.48,5.2,10.07,1.76,7.57,11.95,3.0,7.57,0.69,0.38,0.18,0.29,0.07,0.23,0.23,0.0,0.07,0.11,0.03,0.04,0.38,0.06,0.29,0.61,0.05,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,28,90,125.97,824.61,615.0,45,3,0,3.77,12.84,12.09,41.78,30.41,96.71,9.85,9.85,40.86,0.0,5.5,20.0,0.0,0.44,10.86,16.33,6.38,3.75,4.67,2.17,10.86,0.35,0.36,0.11,0.16,0.06,0.36,0.36,0.02,0.16,0.14,0.11,0.29,0.14,0.0,0.06,0.11,0.0,0.04,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,29,90,468.32,1374.29,1159.75,17,29,0,6.59,15.7,20.88,55.87,61.28,134.36,20.63,20.63,49.0,0.0,9.25,26.78,0.14,0.55,17.89,22.83,9.76,4.7,6.69,2.33,17.89,0.26,0.55,0.34,0.48,0.2,0.42,0.55,0.42,0.48,0.86,0.23,0.08,0.43,0.0,0.2,0.4,0.01,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,30,90,398.72,1240.85,1112.86,23,24,0,5.52,16.96,17.24,58.07,50.74,96.21,16.84,7.07,34.71,0.0,16.84,46.07,0.57,0.58,6.32,10.21,3.74,14.21,19.05,6.98,14.21,0.44,0.6,0.23,0.35,0.11,0.32,0.37,0.0,0.11,0.17,0.03,0.12,0.6,0.14,0.35,0.61,0.17,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,31,90,85.01,655.81,486.93,49,1,0,3.86,15.38,12.93,52.13,22.01,94.13,7.2,7.01,40.71,0.0,7.2,38.86,0.0,0.03,6.76,15.9,3.1,4.57,6.53,3.4,6.76,0.68,0.21,0.05,0.06,0.04,0.69,0.18,0.0,0.06,0.01,0.04,0.21,0.21,0.0,0.04,0.02,0.0,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,27,91,168.65,1504.69,1044.04,46,9,0,3.62,24.39,12.6,82.5,27.46,113.13,7.12,7.12,41.86,0.0,6.44,51.78,0.0,0.1,5.8,13.71,1.26,8.71,18.67,2.21,8.71,0.67,0.5,0.16,0.17,0.14,0.86,0.47,0.0,0.14,0.27,0.04,0.04,0.5,0.0,0.17,0.24,0.08,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,28,91,375.98,1232.69,1089.05,23,22,0,5.69,19.72,18.76,70.29,54.37,136.93,16.07,16.07,50.0,0.72,10.42,33.0,0.57,0.35,12.91,16.48,10.67,5.41,7.33,3.4,12.91,0.42,0.52,0.31,0.39,0.22,0.55,0.52,0.26,0.39,0.73,0.14,0.08,0.38,0.02,0.22,0.47,0.01,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,29,91,442.18,1159.41,1097.76,19,28,0,5.51,14.0,18.27,45.86,60.96,124.86,18.49,18.49,45.86,0.0,11.78,28.78,0.57,0.36,11.97,14.17,9.78,6.09,8.59,5.0,11.97,0.51,0.47,0.34,0.4,0.27,0.68,0.47,0.31,0.4,0.79,0.13,0.0,0.42,0.05,0.27,0.59,0.02,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,30,91,287.0,1085.75,922.18,30,18,0,4.56,26.09,15.1,87.71,44.02,110.71,12.36,7.66,37.71,0.0,12.36,48.07,0.0,0.38,7.24,10.29,5.46,9.2,17.05,4.14,9.2,0.79,0.5,0.21,0.24,0.18,0.75,0.45,0.05,0.18,0.26,0.04,0.25,0.5,0.04,0.24,0.48,0.08,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,31,91,109.37,857.32,721.16,49,5,0,3.42,14.63,11.65,51.13,25.41,104.35,7.14,5.84,29.64,0.0,7.14,36.07,0.0,0.18,6.78,10.7,2.5,4.57,7.02,2.21,6.78,0.67,0.3,0.09,0.11,0.07,0.6,0.3,0.0,0.11,0.11,0.04,0.25,0.24,0.0,0.07,0.07,0.01,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,27,92,218.8,1491.78,1168.6,43,14,0,3.63,15.85,11.67,50.57,29.69,114.14,8.85,5.43,39.14,0.0,8.85,50.07,0.0,0.39,5.46,13.06,1.36,9.19,16.75,2.45,9.19,0.59,0.48,0.18,0.24,0.13,0.54,0.42,0.0,0.13,0.25,0.04,0.0,0.48,0.0,0.24,0.46,0.09,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
MNR_001#out1#mnr_input0016,28,92,449.56,1407.34,1286.48,22,27,0,5.97,14.51,20.03,49.14,57.97,137.15,18.95,18.95,52.0,0.0,10.68,27.78,0.0,0.44,13.82,17.99,11.89,5.65,7.12,2.52,13.82,0.41,0.47,0.32,0.41,0.23,0.56,0.47,0.31,0.41,0.75,0.16,0.08,0.38,0.0,0.23,0.49,0.02,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
