name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
Input_1080p_image_009#out1#mnr_input0009,126,81,227.07,679.8,621.18,14,5,0,12.38,34.43,43.65,130.36,63.97,130.36,20.92,12.13,41.65,0.0,20.92,51.08,1.36,0.42,16.33,34.82,5.86,35.21,73.61,14.17,35.21,0.46,0.8,0.4,0.49,0.31,0.63,0.68,0.11,0.31,0.38,0.21,0.33,0.8,0.22,0.49,0.3,0.52,0.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,127,81,60.31,182.77,173.26,54,0,0,5.92,19.79,20.48,69.14,30.48,69.14,9.96,5.26,17.78,0.0,9.96,37.35,0.28,0.47,7.57,9.92,4.01,19.85,34.86,9.28,19.85,0.38,0.47,0.19,0.3,0.08,0.27,0.16,0.02,0.08,0.05,0.05,0.21,0.47,0.13,0.3,0.06,0.27,0.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,128,81,45.44,364.68,206.0,58,0,0,2.19,8.93,8.66,33.49,18.47,61.65,5.31,5.31,37.94,0.0,4.22,14.08,0.01,0.2,3.51,4.47,2.07,4.56,6.38,2.22,4.56,0.77,0.13,0.04,0.05,0.03,0.68,0.07,0.0,0.03,0.05,0.0,0.04,0.13,0.0,0.05,0.04,0.01,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,129,81,537.36,2651.69,2398.39,17,18,5,12.32,37.83,40.55,128.0,64.08,191.46,22.8,9.0,46.71,0.0,22.8,96.86,0.08,0.61,8.66,22.5,0.75,35.28,50.8,17.38,35.28,0.25,0.92,0.45,0.74,0.16,0.21,0.41,0.0,0.16,0.27,0.08,0.04,0.92,0.51,0.74,0.93,0.55,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,130,81,524.03,2130.61,1869.24,12,23,2,16.8,63.83,56.46,201.91,78.97,224.95,26.56,11.67,47.99,0.14,26.56,93.43,0.07,0.56,16.11,23.58,10.78,52.05,105.56,23.1,52.05,0.31,0.98,0.47,0.6,0.34,0.57,0.58,0.16,0.34,0.32,0.2,0.62,0.98,0.35,0.6,0.44,0.63,0.92,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,131,81,1006.67,2760.7,2606.78,11,35,11,19.85,67.32,63.01,222.35,92.04,237.63,32.5,10.1,49.71,0.0,32.5,118.14,0.0,0.69,14.03,24.22,5.85,59.96,108.15,10.49,59.96,0.23,0.93,0.47,0.7,0.24,0.35,0.43,0.01,0.24,0.38,0.16,0.08,0.93,0.17,0.7,0.78,0.73,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,132,81,637.61,1961.41,1847.59,10,30,0,17.88,60.55,63.76,206.06,95.76,206.06,28.74,20.04,76.71,0.08,28.74,102.71,0.07,0.3,31.93,56.68,16.41,47.63,58.88,29.85,47.63,0.67,0.86,0.61,0.69,0.53,0.78,0.73,0.32,0.53,0.54,0.49,0.58,0.86,0.44,0.69,0.62,0.78,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,133,81,145.5,871.78,659.78,36,5,0,5.6,28.66,20.45,125.63,36.07,147.26,10.03,6.65,37.28,0.0,10.03,51.14,0.0,0.34,8.76,14.87,4.24,15.63,38.4,2.26,15.63,0.56,0.7,0.19,0.23,0.16,0.69,0.26,0.0,0.16,0.15,0.07,0.33,0.7,0.0,0.23,0.13,0.21,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,126,82,57.88,164.91,146.66,52,0,0,4.22,16.17,13.5,51.72,24.62,51.72,7.34,4.91,18.09,0.0,7.34,23.14,0.0,0.33,4.5,7.26,1.0,13.04,15.29,10.34,13.04,0.35,0.26,0.11,0.17,0.05,0.28,0.14,0.0,0.05,0.01,0.01,0.21,0.26,0.08,0.17,0.11,0.15,0.37,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_009#out1#mnr_input0009,127,82,77.62,235.88,199.04,46,0,0,5.39,15.09,17.37,62.92,29.3,62.92,10.63,4.55,25.43,0.0,10.63,31.85,0.0,0.57,3.88,6.05,2.26,16.51,19.62,13.33,16.51,0.24,0.33,0.14,0.23,0.05,0.2,0.14,0.0,0.05,0.04,0.0,0.12,0.33,0.19,0.23,0.08,0.21,0.58,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
