name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
004_pal_un_ds_hvdefinition#out1#mnr_input0007,42,36,2503.2,7048.4,6913.63,24,38,32,28.35,97.78,110.36,389.0,163.8,440.0,43.02,43.02,184.0,0.0,34.05,114.0,0.0,0.21,73.83,120.17,27.67,32.02,70.5,2.67,73.83,0.43,1.0,0.69,0.88,0.49,0.55,1.0,0.73,0.88,0.99,0.86,0.67,0.87,0.0,0.49,0.62,0.45,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,43,36,154.19,2944.44,1720.58,57,4,2,4.17,27.78,15.41,117.0,25.19,269.0,6.67,5.17,44.0,0.0,6.67,98.0,0.0,0.22,8.04,18.33,4.33,4.9,14.17,1.5,8.04,0.61,0.36,0.12,0.16,0.09,0.53,0.36,0.01,0.16,0.06,0.06,0.58,0.34,0.0,0.09,0.06,0.03,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,49,36,1312.92,4077.33,3790.38,27,36,22,18.06,63.22,65.75,224.0,105.0,295.0,31.44,21.14,119.0,0.0,31.44,110.0,0.0,0.33,22.94,57.17,8.83,42.83,57.83,15.83,42.83,0.54,0.94,0.59,0.77,0.42,0.54,0.85,0.12,0.42,0.46,0.33,0.5,0.94,0.22,0.77,0.88,0.69,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,50,36,2696.15,4647.06,4295.52,1,61,55,33.5,69.11,111.23,241.0,179.27,276.0,53.33,36.2,121.0,0.0,53.33,137.0,2.0,0.32,38.54,62.0,14.83,85.19,132.67,10.67,85.19,0.45,0.93,0.75,0.8,0.71,0.89,0.9,0.27,0.71,0.88,0.61,0.5,0.93,0.19,0.8,0.88,0.82,0.58,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,51,36,2402.79,4191.8,3981.99,2,62,43,28.84,59.78,98.61,222.0,168.42,284.0,48.45,41.38,120.0,0.0,48.45,127.0,2.0,0.15,49.42,100.33,7.33,61.85,119.67,17.17,61.85,0.8,0.93,0.72,0.76,0.68,0.88,0.93,0.07,0.68,0.85,0.64,0.33,0.93,0.25,0.76,0.89,0.81,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,52,36,1403.23,3919.88,3629.4,14,39,21,18.39,60.44,61.06,199.0,94.06,217.0,26.92,26.92,124.0,0.0,21.16,93.0,0.0,0.21,51.0,85.83,5.83,26.1,37.67,6.33,51.0,0.51,0.93,0.59,0.59,0.58,0.98,0.93,0.07,0.59,0.62,0.66,0.42,0.79,0.01,0.58,0.83,0.38,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,59,36,1766.96,4076.0,3786.81,15,37,35,21.98,55.56,71.05,186.0,107.94,259.71,34.62,34.62,126.0,0.0,17.44,121.0,0.0,0.5,62.4,83.67,16.5,26.71,49.5,7.83,62.4,0.43,0.93,0.66,0.8,0.52,0.65,0.93,0.21,0.8,0.89,0.84,0.5,0.88,0.02,0.52,0.59,0.39,0.58,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,60,36,2319.97,4533.96,4260.99,2,62,41,31.33,70.33,104.64,254.0,163.69,280.0,50.82,32.84,105.0,0.71,50.82,128.71,1.0,0.35,34.08,60.5,19.67,73.5,104.98,12.33,73.5,0.46,0.93,0.72,0.8,0.64,0.8,0.87,0.45,0.64,0.91,0.53,0.25,0.93,0.11,0.8,0.89,0.84,0.54,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,61,36,2627.64,4614.1,4394.64,1,60,50,29.33,66.33,99.2,230.0,171.05,283.0,53.63,35.7,112.0,0.0,53.63,137.85,0.0,0.33,37.9,63.33,16.5,75.84,120.26,14.33,75.84,0.5,0.93,0.73,0.82,0.64,0.78,0.87,0.22,0.64,0.84,0.59,0.25,0.93,0.26,0.82,0.89,0.83,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
004_pal_un_ds_hvdefinition#out1#mnr_input0007,62,36,1651.24,4255.65,4026.2,18,40,29,22.42,74.59,75.72,247.0,113.67,275.0,32.74,32.74,125.0,0.0,26.82,127.0,0.0,0.18,52.89,111.5,6.17,41.46,81.0,5.5,52.89,0.78,1.0,0.63,0.71,0.54,0.76,1.0,0.02,0.54,0.53,0.57,0.54,0.93,0.07,0.71,0.88,0.6,0.54,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
