name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,row_diff_mean,row_diff_max,col_diff_mean,col_diff_max,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
05.02.25#out1#mnr_input0012,40,223,43.9,102.07,96.6,62,0,0,4.14,17.11,13.78,61.5,23.92,61.5,7.56,7.56,27.71,0.0,5.04,22.08,0.0,0.33,9.52,12.0,7.06,6.54,9.14,4.45,9.52,0.69,0.18,0.11,0.13,0.08,0.63,0.18,0.09,0.13,0.06,0.08,0.38,0.15,0.0,0.08,0.01,0.03,0.33,3.3,5.15,5.16,8.79,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,224,62.59,229.4,156.12,54,0,0,4.07,13.16,14.15,57.78,25.89,60.07,7.04,7.04,35.92,0.0,6.17,17.0,0.0,0.12,7.43,14.33,4.33,8.01,9.95,3.14,8.01,0.93,0.27,0.12,0.13,0.11,0.85,0.27,0.06,0.13,0.08,0.05,0.38,0.17,0.01,0.11,0.03,0.06,0.38,3.6,6.25,4.14,7.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,224,72.91,280.41,193.98,51,0,0,5.46,17.03,20.01,61.14,30.6,62.79,9.17,9.17,36.0,0.0,6.03,17.64,0.0,0.34,14.55,25.85,6.45,8.34,13.02,5.21,14.55,0.57,0.38,0.13,0.17,0.09,0.54,0.38,0.02,0.17,0.1,0.17,0.33,0.21,0.0,0.09,0.05,0.06,0.25,2.5,4.32,5.19,11.78,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,38,224,36.6,103.36,79.77,63,0,0,3.67,12.57,12.84,50.5,22.56,50.5,5.61,5.61,17.0,0.0,5.38,17.14,0.0,0.04,6.87,10.14,3.31,5.76,9.0,2.71,6.87,0.84,0.18,0.08,0.11,0.06,0.61,0.18,0.0,0.11,0.02,0.04,0.42,0.15,0.0,0.06,0.03,0.02,0.21,3.49,7.4,2.78,7.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,39,224,52.73,138.32,118.41,58,0,0,4.67,12.63,16.24,46.21,26.94,51.65,8.42,8.42,24.0,1.0,5.29,20.0,0.0,0.37,11.6,15.81,7.55,5.54,11.71,1.08,11.6,0.48,0.27,0.14,0.21,0.07,0.34,0.27,0.1,0.21,0.03,0.12,0.75,0.17,0.0,0.07,0.05,0.04,0.17,3.45,7.12,4.7,13.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,40,224,37.11,91.28,81.27,64,0,0,3.85,13.67,14.7,56.0,24.21,56.0,6.0,5.72,21.79,0.0,6.0,18.0,0.0,0.05,7.19,14.17,4.0,8.03,13.05,4.29,8.03,0.89,0.21,0.09,0.1,0.09,0.87,0.21,0.0,0.09,0.01,0.04,0.33,0.19,0.0,0.1,0.03,0.06,0.33,3.46,6.5,2.16,3.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,225,57.72,133.86,125.78,56,0,0,4.89,17.92,19.24,73.71,30.03,73.71,7.92,7.92,28.0,0.0,7.3,21.0,0.0,0.08,11.96,18.38,2.77,8.98,14.29,3.52,11.96,0.75,0.35,0.16,0.21,0.11,0.53,0.35,0.0,0.21,0.06,0.13,0.67,0.19,0.0,0.11,0.05,0.08,0.29,4.42,8.12,3.63,5.41,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,225,58.07,152.47,129.24,59,0,0,5.35,18.92,20.56,74.57,31.04,75.44,9.26,9.26,34.0,1.0,6.52,23.5,0.0,0.3,16.29,22.25,9.89,7.92,10.11,5.23,16.29,0.49,0.35,0.19,0.26,0.11,0.42,0.35,0.13,0.26,0.05,0.21,0.83,0.19,0.03,0.11,0.07,0.05,0.29,3.45,9.3,2.98,6.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,38,225,62.86,162.27,143.65,57,0,0,5.75,19.46,23.02,80.71,33.35,80.71,10.41,10.41,30.0,0.0,6.77,24.0,0.0,0.35,17.87,27.6,10.55,8.73,14.95,5.6,17.87,0.49,0.37,0.2,0.27,0.12,0.45,0.37,0.17,0.27,0.06,0.23,0.79,0.25,0.01,0.12,0.07,0.07,0.33,3.46,8.75,1.34,3.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,39,225,33.43,179.38,117.32,62,0,0,3.19,11.71,12.65,50.14,20.74,50.14,6.21,4.03,13.0,0.0,6.21,21.0,0.0,0.35,4.92,5.98,3.86,9.13,14.5,4.51,9.13,0.54,0.26,0.07,0.11,0.04,0.35,0.14,0.0,0.04,0.01,0.01,0.17,0.26,0.0,0.11,0.04,0.08,0.33,4.16,6.75,1.95,2.63,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,40,225,59.56,129.73,120.78,59,0,0,5.22,16.89,21.82,72.0,32.1,72.0,9.41,9.41,26.41,0.0,6.64,22.0,0.0,0.29,14.14,17.27,10.26,8.68,12.33,6.67,14.14,0.61,0.3,0.18,0.22,0.13,0.6,0.3,0.15,0.22,0.07,0.17,0.67,0.23,0.07,0.13,0.06,0.07,0.42,2.24,4.57,3.58,5.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,36,226,39.55,96.69,90.85,64,0,0,4.93,20.48,18.82,82.14,24.98,82.14,7.92,7.92,30.0,0.0,4.46,25.0,0.0,0.44,13.62,22.4,8.62,6.21,22.77,2.42,13.62,0.46,0.36,0.13,0.19,0.07,0.39,0.36,0.03,0.19,0.03,0.16,0.58,0.29,0.0,0.07,0.01,0.04,0.25,2.0,4.38,4.04,8.02,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,37,226,36.38,90.18,85.16,64,0,0,3.84,14.25,14.24,50.51,23.63,50.51,6.81,6.81,19.29,0.0,5.17,20.29,0.0,0.24,10.06,14.95,6.0,5.57,9.74,1.73,10.06,0.55,0.26,0.11,0.17,0.06,0.37,0.26,0.09,0.17,0.02,0.09,0.62,0.14,0.0,0.06,0.02,0.03,0.21,2.69,6.25,3.91,7.2,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,38,226,27.5,103.96,85.82,63,0,0,2.03,9.36,7.27,33.79,16.23,33.79,4.57,4.57,13.92,0.0,3.65,9.99,0.0,0.2,4.01,6.83,1.17,2.82,4.75,1.01,4.01,0.7,0.07,0.02,0.02,0.02,0.81,0.07,0.0,0.02,0.04,0.01,0.0,0.07,0.0,0.02,0.02,0.0,0.04,2.21,5.36,4.0,6.04,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,39,226,51.48,140.43,125.64,56,0,0,4.68,13.82,16.67,51.86,28.16,55.5,7.68,7.68,22.0,0.14,6.36,18.0,0.0,0.17,11.66,15.5,8.69,8.15,12.42,4.37,11.66,0.7,0.27,0.16,0.19,0.13,0.67,0.27,0.04,0.19,0.03,0.12,0.67,0.22,0.05,0.13,0.05,0.06,0.42,4.7,11.12,4.91,9.3,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
05.02.25#out1#mnr_input0012,40,226,72.13,156.2,144.96,49,0,0,5.21,17.7,19.66,62.86,33.25,62.86,9.29,9.29,25.0,0.14,7.55,21.0,0.0,0.19,13.41,19.86,6.73,8.5,12.32,5.56,13.41,0.63,0.31,0.15,0.18,0.12,0.68,0.31,0.08,0.18,0.1,0.15,0.42,0.23,0.0,0.12,0.09,0.06,0.29,4.02,8.13,3.37,6.87,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
