name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
00046#out1#mnr_input0018,42,25,323.17,829.09,773.26,11,14,0,7.82,22.39,27.1,79.43,59.22,110.64,16.72,14.15,40.14,0.0,16.72,46.0,1.0,0.15,15.14,22.66,11.93,16.83,24.79,11.25,16.83,0.9,0.5,0.31,0.31,0.3,0.97,0.5,0.17,0.31,0.41,0.18,0.33,0.49,0.17,0.3,0.34,0.22,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,43,25,427.63,1785.54,1414.88,8,20,0,8.96,30.31,31.35,104.79,65.78,173.51,16.72,16.1,54.0,0.0,16.72,58.0,0.14,0.04,15.51,32.48,8.46,18.88,23.3,14.25,18.88,0.82,0.61,0.34,0.37,0.31,0.83,0.61,0.14,0.31,0.46,0.19,0.17,0.52,0.14,0.37,0.45,0.25,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,44,25,493.94,1956.56,1698.36,11,23,0,9.03,28.79,30.52,97.36,67.7,141.44,18.64,15.65,65.66,0.0,18.64,74.86,0.0,0.16,16.62,23.94,5.8,16.88,28.25,10.95,16.88,0.98,0.72,0.38,0.42,0.35,0.83,0.62,0.07,0.35,0.46,0.21,0.33,0.72,0.2,0.42,0.65,0.22,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,45,25,336.08,898.71,870.44,9,12,0,7.01,24.46,22.31,79.71,58.01,103.78,19.54,9.24,28.0,0.0,19.54,45.71,1.86,0.53,8.59,12.14,3.0,20.24,27.95,14.67,20.24,0.42,0.49,0.29,0.39,0.19,0.49,0.35,0.08,0.19,0.33,0.07,0.08,0.49,0.23,0.39,0.52,0.28,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,46,25,95.12,351.95,294.7,45,0,0,4.05,16.53,15.03,66.29,32.02,79.71,8.27,7.82,25.0,0.0,8.27,24.43,0.0,0.05,7.94,15.63,5.96,8.95,14.29,4.05,8.95,0.89,0.31,0.16,0.17,0.15,0.87,0.28,0.01,0.15,0.22,0.05,0.17,0.31,0.04,0.17,0.2,0.08,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,47,25,181.61,740.64,552.01,24,3,0,5.48,15.83,18.88,53.57,40.37,86.35,13.2,13.2,39.86,0.0,7.25,30.0,0.51,0.45,14.63,16.99,12.95,8.85,16.74,5.0,14.63,0.6,0.47,0.23,0.36,0.09,0.25,0.47,0.26,0.36,0.62,0.18,0.12,0.3,0.0,0.09,0.08,0.07,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,48,25,255.01,2110.74,1213.68,20,6,1,6.23,35.32,21.42,128.86,47.82,172.78,12.76,10.81,36.21,0.0,12.76,76.0,0.0,0.15,12.31,17.72,7.11,15.1,31.93,7.38,15.1,0.82,0.69,0.31,0.35,0.28,0.81,0.37,0.15,0.28,0.41,0.13,0.25,0.69,0.15,0.35,0.42,0.18,0.46,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,42,26,783.89,2625.25,2439.14,5,30,4,10.57,25.71,33.06,85.71,80.33,189.28,25.44,13.34,47.0,0.0,25.44,73.85,0.5,0.48,12.53,15.34,8.85,25.71,29.45,22.03,25.71,0.49,0.61,0.37,0.5,0.24,0.48,0.37,0.06,0.24,0.39,0.14,0.08,0.61,0.3,0.5,0.75,0.38,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,43,26,467.7,1844.56,1622.37,4,19,0,8.35,28.37,26.97,95.71,66.37,152.28,18.95,11.92,33.15,0.0,18.95,56.14,0.0,0.37,10.61,15.05,5.97,19.86,37.31,11.5,19.86,0.53,0.68,0.34,0.38,0.3,0.78,0.48,0.13,0.3,0.53,0.1,0.12,0.68,0.26,0.38,0.57,0.27,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,44,26,628.46,2403.58,1946.52,0,33,2,9.16,33.96,29.99,118.91,76.4,173.09,24.5,14.98,58.21,0.5,24.5,82.85,2.0,0.39,13.28,20.66,6.0,20.08,35.81,11.11,20.08,0.66,0.71,0.42,0.5,0.34,0.68,0.55,0.11,0.34,0.58,0.15,0.12,0.71,0.34,0.5,0.83,0.27,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,45,26,669.29,1928.0,1578.97,1,41,0,12.07,33.13,39.03,111.23,84.07,164.07,30.81,11.88,45.14,0.57,30.81,62.78,2.0,0.61,13.09,30.82,4.27,32.93,37.64,26.18,32.93,0.4,0.75,0.43,0.6,0.26,0.42,0.52,0.1,0.26,0.3,0.15,0.33,0.75,0.48,0.6,0.82,0.51,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,46,26,211.39,681.27,666.75,25,9,0,4.82,14.04,15.82,56.65,43.02,104.0,14.15,9.16,33.0,0.0,14.15,41.36,0.92,0.35,8.64,12.76,5.91,11.41,15.77,5.64,11.41,0.76,0.32,0.2,0.22,0.17,0.76,0.31,0.06,0.17,0.27,0.07,0.12,0.32,0.15,0.22,0.33,0.12,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,47,26,521.37,3607.8,2585.22,16,21,4,9.64,31.04,32.42,103.13,68.21,242.28,19.28,12.11,59.0,0.0,19.28,101.21,0.14,0.37,12.42,20.54,5.15,23.27,41.42,9.69,23.27,0.53,0.73,0.35,0.42,0.28,0.66,0.53,0.03,0.28,0.44,0.13,0.17,0.73,0.13,0.42,0.51,0.33,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,48,26,657.51,2903.76,2342.47,3,25,6,11.3,34.99,38.13,120.36,80.92,222.64,24.37,17.59,69.29,0.43,24.37,85.71,0.06,0.28,18.23,26.21,5.74,22.3,34.85,12.0,22.3,0.82,0.71,0.46,0.51,0.4,0.78,0.56,0.13,0.4,0.63,0.24,0.17,0.71,0.38,0.51,0.78,0.31,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,42,27,451.59,2700.55,2009.57,10,20,2,9.36,28.11,31.57,96.09,65.86,195.43,21.51,21.51,85.57,0.57,13.9,46.5,1.0,0.35,20.04,29.98,8.79,14.82,22.04,8.48,20.04,0.74,0.58,0.33,0.38,0.29,0.78,0.58,0.15,0.38,0.51,0.27,0.25,0.52,0.14,0.29,0.42,0.18,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,43,27,314.88,1224.46,1107.09,20,11,0,6.59,19.94,22.95,70.65,53.49,123.44,14.8,11.2,33.29,0.0,14.8,58.5,0.0,0.24,10.35,13.54,8.16,16.66,39.83,6.69,16.66,0.62,0.66,0.29,0.32,0.25,0.76,0.37,0.15,0.25,0.32,0.1,0.33,0.66,0.19,0.32,0.44,0.21,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,44,27,452.79,2225.2,1758.62,21,22,2,6.6,19.25,21.58,71.35,56.55,150.06,19.7,8.49,31.0,0.07,19.7,56.06,0.0,0.57,9.65,20.62,3.4,16.85,20.78,12.09,16.85,0.57,0.56,0.28,0.41,0.15,0.36,0.33,0.0,0.15,0.18,0.09,0.17,0.56,0.28,0.41,0.56,0.22,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,45,27,500.67,1385.64,1155.02,7,30,0,9.03,27.0,31.77,92.44,69.58,143.73,17.55,16.98,59.71,0.0,17.55,75.35,0.14,0.03,15.98,23.43,4.83,17.63,25.47,13.6,17.63,0.91,0.51,0.35,0.37,0.34,0.92,0.5,0.0,0.34,0.5,0.2,0.21,0.51,0.25,0.37,0.39,0.23,0.54,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,46,27,119.24,593.54,469.16,45,1,0,4.13,15.19,14.05,52.42,31.89,74.36,11.85,5.56,18.21,0.0,11.85,39.36,0.0,0.53,6.54,9.63,4.24,10.42,13.76,1.65,10.42,0.63,0.37,0.17,0.24,0.11,0.47,0.24,0.0,0.11,0.04,0.03,0.42,0.37,0.08,0.24,0.29,0.11,0.33,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,47,27,798.57,2451.16,2326.81,10,36,6,10.0,26.72,33.3,95.43,84.91,195.77,22.12,18.63,56.86,0.0,22.12,90.0,0.0,0.16,16.38,20.71,7.56,22.11,29.97,14.29,22.11,0.74,0.68,0.51,0.57,0.44,0.76,0.56,0.05,0.44,0.72,0.21,0.21,0.68,0.4,0.57,0.96,0.31,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,48,27,224.96,1007.35,732.41,29,8,0,4.38,18.6,14.66,56.64,44.0,128.86,12.65,9.46,33.0,0.28,12.65,41.72,0.0,0.25,7.34,10.64,4.92,10.56,13.71,6.74,10.56,0.7,0.39,0.22,0.27,0.18,0.67,0.37,0.0,0.18,0.35,0.04,0.04,0.39,0.13,0.27,0.44,0.1,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,42,28,184.95,437.57,402.71,19,0,0,6.9,21.41,23.25,76.57,46.41,79.79,12.87,12.87,37.79,0.0,10.33,27.0,0.64,0.2,17.92,25.32,10.63,14.11,22.82,5.44,17.92,0.79,0.4,0.25,0.28,0.22,0.78,0.4,0.14,0.28,0.26,0.23,0.42,0.31,0.09,0.22,0.22,0.17,0.33,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,43,28,311.89,1026.4,844.85,20,17,0,5.61,19.24,18.77,73.78,51.65,112.71,14.57,10.64,42.86,0.14,14.57,39.43,0.14,0.27,10.47,15.91,5.19,13.24,18.45,9.1,13.24,0.79,0.47,0.3,0.4,0.21,0.54,0.41,0.03,0.21,0.28,0.1,0.25,0.47,0.31,0.4,0.61,0.15,0.33,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,44,28,497.74,1959.16,1743.39,19,26,0,8.14,26.33,27.33,93.99,63.53,180.63,20.69,10.6,51.57,0.0,20.69,63.35,0.08,0.49,8.97,16.48,5.45,24.37,31.42,17.62,24.37,0.37,0.74,0.4,0.57,0.23,0.4,0.48,0.04,0.23,0.43,0.07,0.04,0.74,0.41,0.57,0.82,0.35,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,45,28,143.0,418.69,347.89,22,0,0,5.52,18.76,18.23,64.5,41.13,77.92,10.7,10.68,37.0,0.15,10.7,36.07,0.0,0.0,8.72,12.59,4.86,14.41,22.9,8.12,14.41,0.61,0.39,0.18,0.22,0.15,0.66,0.22,0.08,0.15,0.16,0.07,0.25,0.39,0.05,0.22,0.14,0.17,0.5,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,46,28,278.03,1388.73,1075.59,26,13,0,7.31,23.17,25.21,79.86,51.91,158.57,12.68,10.24,42.28,0.0,12.68,40.64,0.85,0.19,10.33,15.63,4.99,11.17,16.36,7.49,11.17,0.92,0.42,0.25,0.28,0.21,0.75,0.42,0.06,0.21,0.34,0.1,0.12,0.42,0.11,0.28,0.48,0.11,0.12,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,47,28,533.58,2777.29,2207.64,9,21,3,8.69,39.05,29.98,135.71,67.22,167.14,22.27,13.68,76.43,0.0,22.27,84.0,0.0,0.39,11.67,19.9,3.07,20.75,27.38,12.19,20.75,0.56,0.58,0.3,0.39,0.21,0.54,0.36,0.0,0.21,0.29,0.13,0.17,0.58,0.26,0.39,0.57,0.29,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,48,28,479.92,1744.98,1503.06,5,21,0,9.19,27.7,31.75,88.3,69.29,176.08,18.61,18.61,59.79,0.0,16.74,57.5,0.0,0.1,21.47,35.91,7.22,15.55,21.74,7.55,21.47,0.72,0.67,0.42,0.44,0.39,0.9,0.67,0.25,0.44,0.63,0.3,0.25,0.6,0.08,0.39,0.63,0.19,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,42,29,192.64,705.2,573.3,25,4,0,5.51,19.2,18.29,61.36,44.03,94.14,11.05,11.05,35.5,0.0,10.32,34.07,0.14,0.07,10.86,14.74,6.51,9.9,15.5,6.26,10.86,0.91,0.49,0.23,0.26,0.21,0.81,0.49,0.07,0.26,0.44,0.11,0.12,0.28,0.07,0.21,0.27,0.09,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
00046#out1#mnr_input0018,43,29,535.91,2804.13,2029.36,8,22,1,6.82,28.88,22.83,107.77,69.99,219.06,18.13,16.33,52.14,0.79,18.13,68.13,0.07,0.1,12.13,16.76,8.21,11.78,23.35,7.21,12.13,0.97,0.57,0.38,0.41,0.35,0.84,0.52,0.2,0.41,0.81,0.13,0.0,0.57,0.2,0.35,0.67,0.12,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
