name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
Input_1080p_image_007#out1#mnr_input0008,52,27,200.09,2750.68,2283.87,58,6,4,4.24,43.03,13.58,141.59,15.57,144.72,10.69,1.21,7.01,0.0,10.69,127.24,0.0,0.89,1.22,2.33,0.43,2.57,3.81,0.88,2.57,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,53,27,709.7,2859.33,2618.29,27,24,9,12.58,55.42,39.67,200.15,63.46,203.11,16.62,16.62,101.09,0.0,14.91,92.53,0.0,0.1,30.15,46.13,4.08,18.02,28.07,4.24,30.15,0.6,0.91,0.53,0.62,0.44,0.7,0.91,0.0,0.62,0.77,0.46,0.58,0.8,0.0,0.44,0.66,0.24,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,54,27,720.93,3572.19,2973.79,28,20,14,13.01,74.48,41.52,254.71,59.93,254.71,16.04,13.83,104.22,0.0,16.04,110.38,0.0,0.14,25.28,40.48,2.05,32.98,55.93,4.26,32.98,0.77,0.86,0.5,0.54,0.45,0.84,0.8,0.0,0.45,0.59,0.38,0.29,0.86,0.07,0.54,0.63,0.51,0.38,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,55,27,301.69,2105.15,1961.34,45,12,3,6.11,48.52,20.32,166.65,33.56,167.96,11.98,4.23,73.73,0.0,11.98,80.87,0.07,0.65,6.68,27.88,0.89,13.21,16.66,8.34,13.21,0.51,0.62,0.25,0.4,0.1,0.24,0.59,0.0,0.1,0.14,0.07,0.04,0.62,0.09,0.4,0.58,0.15,0.42,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,56,27,499.74,2648.08,2301.3,30,22,4,10.21,49.94,32.07,157.0,55.46,196.45,17.83,17.83,72.45,0.07,8.74,37.21,0.0,0.51,29.93,36.18,23.71,12.38,18.78,7.28,29.93,0.41,0.76,0.42,0.61,0.23,0.39,0.76,0.45,0.61,0.81,0.45,0.42,0.33,0.09,0.23,0.12,0.13,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,57,27,736.53,3027.3,2895.43,34,20,13,12.58,64.91,44.04,249.71,61.65,257.11,18.36,12.2,104.3,0.0,18.36,134.87,0.0,0.34,14.58,55.16,1.55,21.86,39.15,8.1,21.86,0.67,0.97,0.35,0.48,0.22,0.47,0.97,0.0,0.22,0.22,0.19,0.29,0.81,0.13,0.48,0.67,0.31,0.33,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,58,27,868.08,6226.33,4657.38,34,23,8,10.93,58.99,44.82,256.34,70.72,402.99,19.03,19.03,161.41,0.13,18.14,125.8,0.0,0.05,19.93,52.85,2.25,27.02,59.55,4.25,27.02,0.74,0.86,0.42,0.5,0.34,0.68,0.82,0.0,0.34,0.42,0.28,0.25,0.86,0.0,0.5,0.69,0.4,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,59,27,2679.52,6502.31,6083.66,8,55,38,27.49,90.77,102.12,378.86,180.9,399.33,50.61,50.61,162.85,0.21,40.12,153.0,0.86,0.21,71.54,109.92,32.38,57.26,80.47,14.46,71.54,0.8,1.0,0.84,0.84,0.83,0.98,0.93,0.62,0.84,1.0,0.89,0.42,1.0,0.31,0.83,0.93,0.83,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,60,27,1114.48,4832.9,4129.49,11,39,10,17.85,45.0,63.22,174.36,99.68,284.2,26.33,26.33,130.57,0.15,23.4,102.86,0.0,0.11,44.43,60.04,24.33,32.41,52.11,15.49,44.43,0.73,0.93,0.69,0.79,0.59,0.75,0.93,0.57,0.79,0.99,0.72,0.46,0.88,0.19,0.59,0.73,0.5,0.46,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,52,28,1499.71,5365.59,4429.72,1,45,22,21.97,76.19,85.64,233.93,129.6,250.98,33.94,32.16,113.56,0.29,33.94,113.85,0.22,0.05,47.48,65.31,23.32,54.37,88.19,3.99,54.37,0.87,1.0,0.71,0.77,0.64,0.84,0.93,0.33,0.77,0.93,0.76,0.42,1.0,0.07,0.64,0.5,0.75,0.79,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,53,28,862.08,2694.36,2449.13,5,35,9,15.56,50.51,74.59,253.5,107.69,253.5,31.75,31.75,102.7,0.86,22.09,79.64,0.07,0.3,48.76,60.39,29.59,38.78,103.23,7.0,48.76,0.8,0.9,0.63,0.83,0.42,0.51,0.9,0.74,0.83,1.0,0.79,0.5,0.84,0.02,0.42,0.28,0.47,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,54,28,776.98,2737.69,2567.36,5,30,8,15.54,46.24,66.45,220.35,95.27,253.6,29.83,29.83,111.7,0.23,18.11,69.0,0.0,0.39,48.83,61.86,30.49,32.27,92.07,6.43,48.83,0.66,0.93,0.6,0.83,0.37,0.45,0.93,0.68,0.83,1.0,0.79,0.5,0.79,0.02,0.37,0.2,0.42,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,55,28,1011.66,4153.1,3743.12,2,35,13,17.09,53.17,73.93,256.02,109.26,256.02,34.12,34.12,118.98,0.0,19.44,83.14,0.0,0.43,50.84,72.06,31.95,37.68,99.49,2.8,50.84,0.74,0.93,0.64,0.84,0.45,0.53,0.93,0.69,0.84,1.0,0.81,0.54,0.83,0.0,0.45,0.32,0.51,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,56,28,1938.14,7683.17,7107.67,9,33,22,22.22,86.45,80.67,315.22,121.14,325.63,29.55,29.55,149.57,0.07,20.13,90.14,0.0,0.32,39.94,60.73,25.03,34.67,68.86,7.81,39.94,0.87,1.0,0.62,0.73,0.51,0.7,0.87,0.64,0.73,1.0,0.63,0.29,1.0,0.08,0.51,0.46,0.52,0.62,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,57,28,2448.06,6749.46,5843.85,0,64,31,36.52,95.97,119.36,328.57,171.26,348.84,59.2,26.69,131.62,0.01,59.2,174.78,0.65,0.55,27.16,54.15,7.24,73.67,109.63,46.82,73.67,0.37,1.0,0.71,0.9,0.52,0.58,0.84,0.02,0.52,0.64,0.4,0.46,1.0,0.78,0.9,0.91,0.97,0.75,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,58,28,2002.9,8157.21,6892.47,0,50,25,23.97,84.93,94.45,310.64,146.01,310.64,37.08,37.08,120.21,0.3,31.25,133.57,0.07,0.16,56.76,82.02,42.85,42.12,88.71,3.18,56.76,0.74,1.0,0.69,0.87,0.52,0.59,1.0,0.76,0.87,1.0,0.87,0.58,1.0,0.0,0.52,0.5,0.51,0.54,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,59,28,2045.56,8468.51,6636.24,0,58,25,31.78,82.43,124.35,317.5,170.88,345.48,49.74,49.74,140.78,2.43,29.88,174.28,0.01,0.4,87.68,124.38,53.28,55.53,103.92,6.66,87.68,0.63,1.0,0.81,0.97,0.65,0.67,1.0,0.89,0.97,1.0,0.98,0.88,1.0,0.08,0.65,0.5,0.7,0.88,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,60,28,1351.98,4426.58,2980.2,0,56,14,27.58,71.28,107.11,308.99,154.47,308.99,43.14,43.14,141.78,1.86,32.89,118.0,0.07,0.24,76.86,103.87,41.91,49.05,88.73,13.61,76.86,0.64,1.0,0.83,0.95,0.71,0.75,1.0,0.75,0.95,0.96,0.96,0.92,0.96,0.29,0.71,0.61,0.72,0.92,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,61,32,1135.93,5009.26,4561.02,21,23,16,12.71,45.77,40.47,150.92,67.68,181.48,28.87,5.01,23.28,0.0,28.87,130.57,0.07,0.83,8.27,18.98,0.48,43.79,48.61,37.31,43.79,0.19,0.76,0.4,0.71,0.1,0.14,0.22,0.0,0.1,0.03,0.08,0.29,0.76,0.66,0.71,1.0,0.71,0.04,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,62,32,652.98,3435.49,2732.42,7,28,4,13.89,46.64,51.5,209.36,83.46,213.8,22.61,16.74,106.65,0.35,22.61,75.93,0.51,0.26,24.15,66.61,10.0,40.43,52.97,28.36,40.43,0.6,0.88,0.51,0.62,0.41,0.65,0.88,0.06,0.41,0.46,0.33,0.42,0.78,0.39,0.62,0.59,0.64,0.67,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,63,32,2521.78,7741.18,7198.38,6,37,27,25.69,65.91,84.01,230.05,124.52,337.96,41.69,41.69,182.78,0.14,17.4,98.13,0.0,0.58,73.01,88.46,57.14,14.68,25.41,7.93,73.01,0.2,0.93,0.6,0.9,0.29,0.33,0.93,0.85,0.9,1.0,0.99,0.5,0.43,0.13,0.29,0.4,0.18,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,64,32,1852.51,7565.22,6445.26,4,43,26,20.57,79.24,64.46,251.52,109.83,277.0,39.83,39.83,128.86,1.85,9.72,70.07,0.0,0.76,59.7,82.52,39.88,15.82,42.13,0.81,59.7,0.27,0.93,0.57,0.89,0.26,0.29,0.93,0.74,0.89,1.0,0.89,0.62,0.72,0.0,0.26,0.29,0.22,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,65,32,1985.81,7928.2,7388.85,9,41,26,21.0,103.45,64.37,351.56,121.21,351.56,52.34,52.34,135.21,6.0,10.33,87.49,0.0,0.8,68.14,93.28,46.56,12.74,43.21,1.2,68.14,0.19,0.93,0.56,0.91,0.2,0.22,0.93,0.85,0.91,1.0,0.94,0.67,0.75,0.0,0.2,0.2,0.16,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
Input_1080p_image_007#out1#mnr_input0008,66,32,1340.01,8589.61,7914.72,19,32,8,17.99,64.55,57.55,213.43,83.32,326.4,40.45,40.45,182.55,0.0,7.55,76.86,0.0,0.81,38.88,61.54,3.64,9.88,15.73,4.42,38.88,0.25,0.93,0.35,0.53,0.18,0.35,0.93,0.0,0.53,0.47,0.61,0.5,0.52,0.0,0.18,0.23,0.09,0.25,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
