name,row,col,mean_var,max_var,top5_var,low_var_count,high_var_count,very_high_var_count,residual_mean,residual_max,lap_mean,lap_max,grad_mean,grad_max,edge_strength,h_strength,h_strength_max,h_strength_min,v_strength,v_strength_max,v_strength_min,edge_orientation_conf,row_second_diff,row_second_diff_max,row_second_diff_min,col_second_diff,col_second_diff_max,col_second_diff_min,second_diff_max,second_diff_min_max,profile_ringing_max,profile_ringing_mean,ringing_mean_max,ringing_mean_min,ringing_mean_min_max,row_ringing_max,row_ringing_min,row_ringing_mean,row_ringing_dyn_score,row_ringing_d2_score,row_ringing_sign_score,col_ringing_max,col_ringing_min,col_ringing_mean,col_ringing_dyn_score,col_ringing_d2_score,col_ringing_sign_score,low_var_th,high_var_th,very_high_var_th,max_strength_th,eps,dyn_score_lo,dyn_score_hi,d2_score_lo,d2_score_hi,sign_score_lo,sign_score_hi,dyn_ratio,d2_ratio,sign_ratio
003_1#out1#mnr_input0007,40,79,508.74,1458.5,1361.35,20,30,0,6.99,24.47,23.5,86.28,61.14,151.47,14.48,14.48,52.38,0.0,14.01,46.79,0.0,0.03,10.81,15.34,4.26,11.51,15.31,7.71,11.51,0.94,0.49,0.36,0.39,0.32,0.83,0.49,0.0,0.32,0.64,0.11,0.0,0.47,0.17,0.39,0.77,0.12,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,41,79,380.48,1560.11,1365.43,33,22,0,6.21,21.13,19.48,79.36,42.19,134.14,17.75,17.75,67.88,0.14,6.16,39.74,0.0,0.65,10.47,16.86,6.14,6.71,21.2,0.42,10.47,0.64,0.46,0.18,0.26,0.09,0.34,0.46,0.04,0.26,0.47,0.1,0.08,0.4,0.0,0.09,0.11,0.07,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,42,79,600.0,2027.79,1851.83,23,28,1,7.46,26.18,25.87,107.49,62.27,166.85,16.33,16.33,97.81,0.0,13.65,56.0,0.0,0.16,10.83,17.66,8.28,12.21,17.69,8.55,12.21,0.89,0.53,0.37,0.38,0.35,0.91,0.5,0.15,0.35,0.69,0.11,0.0,0.53,0.16,0.38,0.75,0.13,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,49,79,322.3,2072.59,1851.42,45,14,2,5.91,37.62,20.57,155.49,40.01,188.12,10.96,6.51,47.07,0.07,10.96,68.0,0.01,0.41,5.36,18.37,1.16,11.69,16.8,4.29,11.69,0.46,0.64,0.25,0.36,0.14,0.38,0.6,0.0,0.14,0.22,0.04,0.12,0.64,0.0,0.36,0.46,0.12,0.54,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,50,79,1086.8,2489.23,2370.26,6,41,10,11.42,32.5,37.29,130.77,90.91,212.07,33.96,33.96,83.72,0.0,14.23,87.7,0.0,0.58,26.28,32.18,21.31,7.76,12.91,0.73,26.28,0.3,0.74,0.42,0.6,0.23,0.39,0.74,0.55,0.6,1.0,0.39,0.08,0.46,0.0,0.23,0.38,0.06,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,51,79,1234.56,2712.51,2498.48,2,52,16,14.27,36.1,48.3,127.0,111.77,199.16,28.41,28.41,84.01,0.28,25.71,73.0,0.0,0.1,24.79,33.52,16.54,29.53,39.72,14.83,29.53,0.84,0.71,0.57,0.59,0.55,0.93,0.7,0.49,0.59,0.98,0.36,0.12,0.71,0.27,0.55,0.74,0.45,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,52,79,1166.95,2773.96,2658.92,8,44,14,13.59,39.52,45.42,130.71,103.8,207.02,29.49,26.31,110.8,0.0,29.49,82.0,0.0,0.11,18.11,31.83,6.43,32.0,51.4,14.83,32.0,0.57,0.75,0.59,0.64,0.54,0.84,0.69,0.46,0.54,0.97,0.24,0.12,0.75,0.51,0.64,0.96,0.49,0.21,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,53,79,977.29,2878.69,2539.87,15,40,10,12.37,38.1,39.59,117.29,90.45,206.88,25.71,21.06,87.15,0.29,25.71,82.0,0.0,0.18,14.15,22.34,6.67,33.04,42.17,24.65,33.04,0.43,0.75,0.53,0.67,0.39,0.59,0.63,0.11,0.39,0.67,0.17,0.17,0.75,0.58,0.67,0.96,0.51,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,109,79,445.94,1754.02,1625.07,33,20,0,5.98,18.47,21.15,70.35,50.83,163.57,14.72,14.72,71.25,0.14,10.5,55.0,0.0,0.29,17.03,23.77,8.58,7.32,12.67,1.39,17.03,0.43,0.57,0.37,0.48,0.26,0.55,0.57,0.26,0.48,0.86,0.22,0.08,0.46,0.0,0.26,0.54,0.05,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,110,79,462.09,1850.27,1764.77,33,22,0,5.94,24.99,18.4,93.36,43.58,151.15,19.08,19.08,76.75,0.0,2.92,27.43,0.0,0.85,16.19,23.29,13.17,2.68,6.02,0.19,16.19,0.17,0.57,0.27,0.52,0.02,0.04,0.57,0.5,0.52,1.0,0.2,0.0,0.1,0.0,0.02,0.04,0.0,0.0,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,111,79,401.64,1919.02,1800.73,38,19,0,5.27,23.76,19.84,92.22,45.27,183.5,11.44,11.44,63.05,0.0,11.43,61.86,0.0,0.0,12.67,24.02,4.46,11.76,22.85,3.4,12.67,0.93,0.64,0.33,0.35,0.31,0.89,0.64,0.0,0.35,0.59,0.14,0.17,0.63,0.0,0.31,0.55,0.13,0.08,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,118,79,431.73,2485.76,2296.53,42,17,6,5.76,26.65,19.56,100.91,43.62,213.23,11.44,10.94,65.05,0.14,11.44,73.14,0.0,0.04,9.94,22.25,3.61,13.45,25.58,3.05,13.45,0.74,0.65,0.29,0.34,0.25,0.73,0.56,0.0,0.25,0.42,0.1,0.12,0.65,0.0,0.34,0.5,0.16,0.29,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,119,79,1178.62,3709.96,3599.58,23,26,21,15.9,59.74,53.57,195.98,74.22,227.29,21.68,21.68,135.34,0.21,18.19,123.06,0.0,0.16,27.43,44.26,10.97,33.2,54.36,7.31,33.2,0.83,0.83,0.5,0.51,0.49,0.96,0.77,0.11,0.49,0.64,0.41,0.29,0.83,0.11,0.51,0.66,0.51,0.17,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
003_1#out1#mnr_input0007,120,79,927.36,3230.86,3103.08,29,27,17,14.47,75.47,55.93,340.15,84.17,340.15,23.66,19.18,115.72,0.14,23.66,131.14,0.0,0.19,25.11,63.99,10.99,40.67,90.62,8.07,40.67,0.62,1.0,0.5,0.56,0.44,0.79,0.87,0.12,0.44,0.52,0.36,0.42,1.0,0.1,0.56,0.59,0.57,0.46,100,500,2000,0.0,3.0,20,120,5,60,1,4,0.45,0.35,0.2
